home_buildUpPlaySpeed,home_buildUpPlayDribbling,home_buildUpPlayPassing,home_chanceCreationPassing,home_chanceCreationCrossing,home_chanceCreationShooting,home_defencePressure,home_defenceAggression,home_defenceTeamWidth,away_buildUpPlaySpeed,away_buildUpPlayDribbling,away_buildUpPlayPassing,away_chanceCreationPassing,away_chanceCreationCrossing,away_chanceCreationShooting,away_defencePressure,away_defenceAggression,away_defenceTeamWidth,home_win_percentage,away_win_percentage,home_avg_goal_diff,away_avg_goal_diff,home_buildUpPlaySpeedClass_Fast,home_buildUpPlaySpeedClass_Slow,home_buildUpPlayDribblingClass_Lots,home_buildUpPlayDribblingClass_Normal,home_buildUpPlayPassingClass_Mixed,home_buildUpPlayPassingClass_Short,home_buildUpPlayPositioningClass_Organised,home_chanceCreationPassingClass_Risky,home_chanceCreationPassingClass_Safe,home_chanceCreationCrossingClass_Lots,home_chanceCreationCrossingClass_Normal,home_chanceCreationShootingClass_Lots,home_chanceCreationShootingClass_Normal,home_chanceCreationPositioningClass_Organised,home_defencePressureClass_High,home_defencePressureClass_Medium,home_defenceAggressionClass_Double,home_defenceAggressionClass_Press,home_defenceTeamWidthClass_Normal,home_defenceTeamWidthClass_Wide,home_defenceDefenderLineClass_Offside Trap,away_buildUpPlaySpeedClass_Fast,away_buildUpPlaySpeedClass_Slow,away_buildUpPlayDribblingClass_Lots,away_buildUpPlayDribblingClass_Normal,away_buildUpPlayPassingClass_Mixed,away_buildUpPlayPassingClass_Short,away_buildUpPlayPositioningClass_Organised,away_chanceCreationPassingClass_Risky,away_chanceCreationPassingClass_Safe,away_chanceCreationCrossingClass_Lots,away_chanceCreationCrossingClass_Normal,away_chanceCreationShootingClass_Lots,away_chanceCreationShootingClass_Normal,away_chanceCreationPositioningClass_Organised,away_defencePressureClass_High,away_defencePressureClass_Medium,away_defenceAggressionClass_Double,away_defenceAggressionClass_Press,away_defenceTeamWidthClass_Normal,away_defenceTeamWidthClass_Wide,away_defenceDefenderLineClass_Offside Trap,stat_diff,chance_creation_diff,goal_difference,win_percentage_diff,result
66.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,52.0,53.0,52.0,40.0,37.0,48.0,38.0,48.0,49.0,0.390625,0.23417721518987342,0.0546875,-0.5189873417721519,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,0.0,7.0,0.5736748417721519,0.15644778481012658,0
41.0,59.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0,55.0,65.0,56.0,42.0,50.0,55.0,60.0,60.0,54.0,0.3790322580645161,0.5806451612903226,-0.05241935483870968,0.8145161290322581,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-13.0,11.0,-0.8669354838709677,-0.2016129032258065,0
45.0,62.0,40.0,53.0,37.0,44.0,37.0,24.0,44.0,52.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,0.21333333333333335,0.7379032258064516,-0.47333333333333333,1.532258064516129,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,-13.0,-3.0,-2.005591397849462,-0.5245698924731182,2
66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,38.0,40.0,39.0,52.0,53.0,52.0,36.0,39.0,64.0,0.3024193548387097,0.3225806451612903,-0.23387096774193547,-0.22983870967741934,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,5.0,6.0,-0.0040322580645161255,-0.020161290322580627,0
53.0,35.0,55.0,53.0,65.0,39.0,25.0,56.0,39.0,67.0,49.0,66.0,67.0,64.0,55.0,37.0,45.0,44.0,0.5080645161290323,0.34274193548387094,0.6088709677419355,-0.12096774193548387,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,-11.0,-14.0,0.7298387096774194,0.1653225806451613,0
52.0,53.0,52.0,40.0,37.0,48.0,38.0,48.0,49.0,69.0,66.0,39.0,55.0,59.0,46.0,35.0,37.0,37.0,0.23417721518987342,0.2857142857142857,-0.5189873417721519,-0.29591836734693877,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,13.0,-15.0,-0.22306897442521312,-0.05153707052441228,2
52.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,70.0,55.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0,0.7379032258064516,0.7459677419354839,1.532258064516129,1.5403225806451613,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,0.0,-9.0,-0.008064516129032251,-0.008064516129032251,2
65.0,67.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0,41.0,59.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0,0.20967741935483872,0.3790322580645161,-0.6693548387096774,-0.05241935483870968,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-2.0,1.0,-0.6169354838709677,-0.1693548387096774,2
40.0,52.0,39.0,53.0,62.0,58.0,37.0,40.0,64.0,53.0,35.0,55.0,53.0,65.0,39.0,25.0,56.0,39.0,0.3709677419354839,0.5080645161290323,-0.06854838709677419,0.6088709677419355,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,-16.0,0.0,-0.6774193548387097,-0.13709677419354838,2
67.0,49.0,66.0,67.0,64.0,55.0,37.0,45.0,44.0,66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,0.34274193548387094,0.3024193548387097,-0.12096774193548387,-0.23387096774193547,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,22.0,9.0,0.1129032258064516,0.040322580645161255,2
38.0,40.0,39.0,52.0,53.0,52.0,36.0,39.0,64.0,52.0,53.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0,0.3225806451612903,0.22580645161290322,-0.22983870967741934,-0.4274193548387097,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-5.0,-3.0,0.19758064516129034,0.0967741935483871,1
55.0,65.0,56.0,42.0,50.0,55.0,60.0,60.0,54.0,66.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,0.5806451612903226,0.390625,0.8145161290322581,0.0546875,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,4.0,-5.0,0.7598286290322581,0.19002016129032262,1
56.0,49.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0,45.0,62.0,40.0,53.0,37.0,44.0,37.0,24.0,44.0,0.23387096774193547,0.21333333333333335,-0.6814516129032258,-0.47333333333333333,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,2.0,1.0,-0.20811827956989243,0.020537634408602123,2
52.0,53.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0,55.0,65.0,56.0,42.0,50.0,55.0,60.0,60.0,54.0,0.22580645161290322,0.5806451612903226,-0.4274193548387097,0.8145161290322581,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-12.0,13.0,-1.2419354838709677,-0.3548387096774194,0
69.0,66.0,39.0,55.0,59.0,46.0,35.0,37.0,37.0,66.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,0.2857142857142857,0.390625,-0.29591836734693877,0.0546875,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-13.0,8.0,-0.35060586734693877,-0.1049107142857143,0
70.0,55.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0,38.0,40.0,39.0,52.0,53.0,52.0,36.0,39.0,64.0,0.7459677419354839,0.3225806451612903,1.5403225806451613,-0.22983870967741934,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,14.0,13.0,1.7701612903225805,0.42338709677419356,2
65.0,67.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0,40.0,52.0,39.0,53.0,62.0,58.0,37.0,40.0,64.0,0.20967741935483872,0.3709677419354839,-0.6693548387096774,-0.06854838709677419,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,2.0,1.0,-0.6008064516129032,-0.16129032258064516,1
66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,56.0,49.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0,0.3024193548387097,0.23387096774193547,-0.23387096774193547,-0.6814516129032258,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,2.0,4.0,0.44758064516129026,0.06854838709677422,2
52.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,67.0,49.0,66.0,67.0,64.0,55.0,37.0,45.0,44.0,0.7379032258064516,0.34274193548387094,1.532258064516129,-0.12096774193548387,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,-13.0,-11.0,1.653225806451613,0.3951612903225807,2
69.0,66.0,39.0,55.0,59.0,46.0,35.0,37.0,37.0,40.0,52.0,39.0,53.0,62.0,58.0,37.0,40.0,64.0,0.2857142857142857,0.3709677419354839,-0.29591836734693877,-0.06854838709677419,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,0.0,2.0,-0.22736998025016458,-0.08525345622119818,1
53.0,35.0,55.0,53.0,65.0,39.0,25.0,56.0,39.0,65.0,67.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0,0.5080645161290323,0.20967741935483872,0.6088709677419355,-0.6693548387096774,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,14.0,-1.0,1.278225806451613,0.2983870967741935,2
66.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,52.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,0.390625,0.7379032258064516,0.0546875,1.532258064516129,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,-1.0,-9.0,-1.477570564516129,-0.3472782258064516,0
66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,52.0,53.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0,0.3024193548387097,0.22580645161290322,-0.23387096774193547,-0.4274193548387097,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,0.0,3.0,0.19354838709677422,0.07661290322580647,2
41.0,59.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0,70.0,55.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0,0.3790322580645161,0.7459677419354839,-0.05241935483870968,1.5403225806451613,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-10.0,-12.0,-1.592741935483871,-0.36693548387096775,1
55.0,65.0,56.0,42.0,50.0,55.0,60.0,60.0,54.0,38.0,40.0,39.0,52.0,53.0,52.0,36.0,39.0,64.0,0.5806451612903226,0.3225806451612903,0.8145161290322581,-0.22983870967741934,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,17.0,-10.0,1.0443548387096775,0.2580645161290323,0
56.0,49.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0,67.0,49.0,66.0,67.0,64.0,55.0,37.0,45.0,44.0,0.23387096774193547,0.34274193548387094,-0.6814516129032258,-0.12096774193548387,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,-24.0,-13.0,-0.5604838709677419,-0.10887096774193547,2
52.0,53.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0,70.0,55.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0,0.22580645161290322,0.7459677419354839,-0.4274193548387097,1.5403225806451613,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-9.0,-10.0,-1.967741935483871,-0.5201612903225806,1
65.0,67.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0,41.0,59.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0,0.20967741935483872,0.3790322580645161,-0.6693548387096774,-0.05241935483870968,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-2.0,1.0,-0.6169354838709677,-0.1693548387096774,0
52.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,0.7379032258064516,0.3024193548387097,1.532258064516129,-0.23387096774193547,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,9.0,-2.0,1.7661290322580645,0.43548387096774194,2
52.0,53.0,52.0,40.0,37.0,48.0,38.0,48.0,49.0,69.0,66.0,39.0,55.0,59.0,46.0,35.0,37.0,37.0,0.23417721518987342,0.2857142857142857,-0.5189873417721519,-0.29591836734693877,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,13.0,-15.0,-0.22306897442521312,-0.05153707052441228,0
38.0,40.0,39.0,52.0,53.0,52.0,36.0,39.0,64.0,66.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,0.3225806451612903,0.390625,-0.22983870967741934,0.0546875,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-13.0,5.0,-0.2845262096774194,-0.06804435483870969,0
55.0,65.0,56.0,42.0,50.0,55.0,60.0,60.0,54.0,56.0,49.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0,0.5806451612903226,0.23387096774193547,0.8145161290322581,-0.6814516129032258,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,14.0,-12.0,1.495967741935484,0.3467741935483871,2
52.0,53.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0,52.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,0.22580645161290322,0.7379032258064516,-0.4274193548387097,1.532258064516129,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,-9.0,-1.0,-1.9596774193548387,-0.5120967741935484,1
53.0,35.0,55.0,53.0,65.0,39.0,25.0,56.0,39.0,40.0,52.0,39.0,53.0,62.0,58.0,37.0,40.0,64.0,0.5080645161290323,0.3709677419354839,0.6088709677419355,-0.06854838709677419,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,16.0,0.0,0.6774193548387097,0.13709677419354838,0
66.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,56.0,49.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0,0.390625,0.23387096774193547,0.0546875,-0.6814516129032258,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,10.0,-7.0,0.7361391129032258,0.15675403225806453,2
70.0,55.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0,52.0,53.0,52.0,40.0,37.0,48.0,38.0,48.0,49.0,0.7459677419354839,0.23417721518987342,1.5403225806451613,-0.5189873417721519,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,1.0,25.0,2.059309922417313,0.5117905267456104,2
66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,65.0,67.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0,0.3024193548387097,0.20967741935483872,-0.23387096774193547,-0.6693548387096774,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,3.0,4.0,0.4354838709677419,0.09274193548387097,0
41.0,59.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0,67.0,49.0,66.0,67.0,64.0,55.0,37.0,45.0,44.0,0.3790322580645161,0.34274193548387094,-0.05241935483870968,-0.12096774193548387,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,-23.0,-14.0,0.06854838709677419,0.036290322580645185,2
52.0,53.0,52.0,40.0,37.0,48.0,38.0,48.0,49.0,53.0,35.0,55.0,53.0,65.0,39.0,25.0,56.0,39.0,0.23417721518987342,0.5080645161290323,-0.5189873417721519,0.6088709677419355,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,-3.0,-13.0,-1.1278583095140875,-0.2738873009391588,1
40.0,52.0,39.0,53.0,62.0,58.0,37.0,40.0,64.0,66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,0.3709677419354839,0.3024193548387097,-0.06854838709677419,-0.23387096774193547,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-5.0,-5.0,0.16532258064516128,0.06854838709677419,0
65.0,67.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0,52.0,53.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0,0.20967741935483872,0.22580645161290322,-0.6693548387096774,-0.4274193548387097,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-3.0,-1.0,-0.2419354838709677,-0.016129032258064502,0
38.0,40.0,39.0,52.0,53.0,52.0,36.0,39.0,64.0,69.0,66.0,39.0,55.0,59.0,46.0,35.0,37.0,37.0,0.3225806451612903,0.2857142857142857,-0.22983870967741934,-0.29591836734693877,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,0.0,-3.0,0.06607965766951943,0.036866359447004615,2
52.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,70.0,55.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0,0.7379032258064516,0.7459677419354839,1.532258064516129,1.5403225806451613,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,0.0,-9.0,-0.008064516129032251,-0.008064516129032251,1
67.0,49.0,66.0,67.0,64.0,55.0,37.0,45.0,44.0,66.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,0.34274193548387094,0.390625,-0.12096774193548387,0.0546875,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,14.0,20.0,-0.17565524193548387,-0.04788306451612906,0
69.0,66.0,39.0,55.0,59.0,46.0,35.0,37.0,37.0,67.0,49.0,66.0,67.0,64.0,55.0,37.0,45.0,44.0,0.2857142857142857,0.34274193548387094,-0.29591836734693877,-0.12096774193548387,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,-27.0,-12.0,-0.1749506254114549,-0.05702764976958524,2
70.0,55.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0,65.0,67.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0,0.7459677419354839,0.20967741935483872,1.5403225806451613,-0.6693548387096774,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,12.0,11.0,2.2096774193548385,0.5362903225806451,2
53.0,35.0,55.0,53.0,65.0,39.0,25.0,56.0,39.0,38.0,40.0,39.0,52.0,53.0,52.0,36.0,39.0,64.0,0.5080645161290323,0.3225806451612903,0.6088709677419355,-0.22983870967741934,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,16.0,1.0,0.8387096774193549,0.18548387096774194,2
66.0,56.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0,40.0,52.0,39.0,53.0,62.0,58.0,37.0,40.0,64.0,0.390625,0.3709677419354839,0.0546875,-0.06854838709677419,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,13.0,-6.0,0.12323588709677419,0.019657258064516125,2
41.0,59.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0,55.0,65.0,56.0,42.0,50.0,55.0,60.0,60.0,54.0,0.3790322580645161,0.5806451612903226,-0.05241935483870968,0.8145161290322581,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-13.0,11.0,-0.8669354838709677,-0.2016129032258065,1
52.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,56.0,49.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0,0.7379032258064516,0.23387096774193547,1.532258064516129,-0.6814516129032258,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,11.0,2.0,2.213709677419355,0.5040322580645161,2
66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,52.0,53.0,52.0,40.0,37.0,48.0,38.0,48.0,49.0,0.3024193548387097,0.23417721518987342,-0.23387096774193547,-0.5189873417721519,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-8.0,18.0,0.2851163740302164,0.06824213964883627,0
63.0,40.0,39.0,64.0,53.0,52.0,36.0,39.0,64.0,66.0,47.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0,0.3225806451612903,0.3024193548387097,-0.22983870967741934,-0.23387096774193547,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-5.0,6.0,0.0040322580645161255,0.020161290322580627,1
51.0,53.0,52.0,43.0,37.0,48.0,38.0,48.0,49.0,53.0,53.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0,0.23417721518987342,0.22580645161290322,-0.5189873417721519,-0.4274193548387097,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,8.0,-12.0,-0.0915679869334422,0.008370763576970197,0
54.0,54.0,39.0,52.0,56.0,38.0,40.0,35.0,46.0,69.0,55.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0,0.14705882352941177,0.7459677419354839,-1.1764705882352942,1.5403225806451613,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-14.0,-13.0,-2.7167931688804554,-0.5989089184060721,1
61.0,49.0,66.0,67.0,64.0,55.0,38.0,49.0,46.0,55.0,35.0,55.0,62.0,65.0,39.0,25.0,56.0,39.0,0.34274193548387094,0.5080645161290323,-0.12096774193548387,0.6088709677419355,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,11.0,5.0,-0.7298387096774194,-0.1653225806451613,2
58.0,49.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0,38.0,58.0,43.0,51.0,54.0,39.0,44.0,46.0,48.0,0.23387096774193547,0.25510204081632654,-0.6814516129032258,-0.46938775510204084,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-1.0,3.0,-0.21206385780118492,-0.021231073074391066,2
40.0,52.0,39.0,53.0,62.0,58.0,37.0,40.0,64.0,65.0,59.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0,0.3709677419354839,0.3790322580645161,-0.06854838709677419,-0.05241935483870968,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-4.0,0.0,-0.01612903225806451,-0.008064516129032251,2
68.0,67.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0,70.0,50.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0,0.20967741935483872,0.7379032258064516,-0.6693548387096774,1.532258064516129,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,-12.0,-2.0,-2.2016129032258065,-0.5282258064516129,1
